"","ID","Microplot","Date","API_eventstart","Cumul","max_meanInt","Cumul_since_last_event","max_EI30_since_last_event","Sum_EC_since_last_event","Manual_ACC","Manual_RTC","Month","Day","Ruiss","Detachment","Tot_Detachment","Correc.ACC","Correc.RTC","Cumul_corr","Coeff_corr","Crop","Plot","Year","Plot2","API","bad_data"
"13","10","M11",42102.9152777778,4.8,1.6,1.9,1.6,8.1,5.2,NA,NA,"1504",2015-04-09,NA,NA,NA,1,1,1.6,NA,"M","M1","15","M1",4.8,NA
"14","10","M12",42102.9152777778,4.8,1.6,1.9,1.6,8.1,5.2,NA,NA,"1504",2015-04-09,NA,NA,NA,1,1,1.6,NA,"M","M1","15","M1",4.8,NA
"15","10","M13",42102.9152777778,4.8,1.6,1.9,1.6,8.1,5.2,NA,NA,"1504",2015-04-09,NA,NA,NA,1,1,1.6,NA,"M","M1","15","M1",4.8,NA
"16","10","OR2I1",42102.9152777778,4.8,1.6,1.9,1.6,8.1,5.2,NA,NA,"1504",2015-04-09,NA,NA,NA,1,1,1.6,NA,"ORI","OR2I","15","OR2",4.8,NA
"17","10","OR2I2",42102.9152777778,4.8,1.6,1.9,1.6,8.1,5.2,NA,NA,"1504",2015-04-09,NA,NA,NA,1,1,1.6,NA,"ORI","OR2I","15","OR2",4.8,NA
"18","10","OR2I3",42102.9152777778,4.8,1.6,1.9,1.6,8.1,5.2,NA,NA,"1504",2015-04-09,NA,NA,NA,1,1,1.6,NA,"ORI","OR2I","15","OR2",4.8,NA
"19","10","OR2S1",42102.9152777778,4.8,1.6,1.9,1.6,8.1,5.2,NA,NA,"1504",2015-04-09,NA,NA,NA,1,1,1.6,NA,"ORS","OR2S","15","OR2",4.8,NA
"20","10","OR2S2",42102.9152777778,4.8,1.6,1.9,1.6,8.1,5.2,NA,NA,"1504",2015-04-09,NA,NA,NA,1,1,1.6,NA,"ORS","OR2S","15","OR2",4.8,NA
"21","10","OR2S3",42102.9152777778,4.8,1.6,1.9,1.6,8.1,5.2,NA,NA,"1504",2015-04-09,NA,NA,NA,1,1,1.6,NA,"ORS","OR2S","15","OR2",4.8,NA
"22","10","YRM11",42102.9152777778,4.8,1.6,1.9,1.6,8.1,5.2,NA,NA,"1504",2015-04-09,NA,NA,NA,1,1,1.6,NA,"YR","YRM1","15","YRM1",4.8,NA
"23","10","YRM12",42102.9152777778,4.8,1.6,1.9,1.6,8.1,5.2,NA,NA,"1504",2015-04-09,NA,NA,NA,1,1,1.6,NA,"YR","YRM1","15","YRM1",4.8,NA
"24","10","YRM13",42102.9152777778,4.8,1.6,1.9,1.6,8.1,5.2,NA,NA,"1504",2015-04-09,NA,NA,NA,1,1,1.6,NA,"YR","YRM1","15","YRM1",4.8,NA
"37","101","M11",42205.2715277778,9.7,1.8,11.8,3,8.1,6.8,5.28,4.416,"1507",2015-07-21,0.12510323981432,NA,NA,1.76,1.472,5.28,0.0236937954193788,"M","M1","15","M1",9.7,"ok"
"38","101","M12",42205.2715277778,9.7,1.8,11.8,3,8.1,6.8,5.28,4.416,"1507",2015-07-21,0,NA,NA,1.76,1.472,5.28,0,"M","M1","15","M1",9.7,"ok"
"39","101","M13",42205.2715277778,9.7,1.8,11.8,3,8.1,6.8,5.28,4.416,"1507",2015-07-21,0,NA,NA,1.76,1.472,5.28,0,"M","M1","15","M1",9.7,"ok"
"40","101","OR2I1",42205.2715277778,9.7,1.8,11.8,3,8.1,6.8,5.28,4.416,"1507",2015-07-21,0.0840218165081,NA,NA,1.76,1.472,4.416,0.019026679462885,"ORI","OR2I","15","OR2",9.7,"ok"
"41","101","OR2I2",42205.2715277778,9.7,1.8,11.8,3,8.1,6.8,5.28,4.416,"1507",2015-07-21,0,NA,NA,1.76,1.472,4.416,0,"ORI","OR2I","15","OR2",9.7,"ok"
"42","101","OR2I3",42205.2715277778,9.7,1.8,11.8,3,8.1,6.8,5.28,4.416,"1507",2015-07-21,0,NA,NA,1.76,1.472,4.416,0,"ORI","OR2I","15","OR2",9.7,"ok"
"43","101","OR2S1",42205.2715277778,9.7,1.8,11.8,3,8.1,6.8,5.28,4.416,"1507",2015-07-21,0.0436409155847,NA,NA,1.76,1.472,4.416,0.00988245371030343,"ORS","OR2S","15","OR2",9.7,"ok"
"44","101","OR2S2",42205.2715277778,9.7,1.8,11.8,3,8.1,6.8,5.28,4.416,"1507",2015-07-21,0,NA,NA,1.76,1.472,4.416,0,"ORS","OR2S","15","OR2",9.7,"ok"
"45","101","OR2S3",42205.2715277778,9.7,1.8,11.8,3,8.1,6.8,5.28,4.416,"1507",2015-07-21,0,NA,NA,1.76,1.472,4.416,0,"ORS","OR2S","15","OR2",9.7,"ok"
"46","101","YRM11",42205.2715277778,9.7,1.8,11.8,3,8.1,6.8,5.28,4.416,"1507",2015-07-21,0.7851337685532,NA,NA,1.76,1.472,5.28,0.1486995773775,"YR","YRM1","15","YRM1",9.7,"ok"
"47","101","YRM12",42205.2715277778,9.7,1.8,11.8,3,8.1,6.8,5.28,4.416,"1507",2015-07-21,0.0445093038906998,NA,NA,1.76,1.472,5.28,0.00842979240354164,"YR","YRM1","15","YRM1",9.7,"ok"
"48","101","YRM13",42205.2715277778,9.7,1.8,11.8,3,8.1,6.8,5.28,4.416,"1507",2015-07-21,0.0416360079008,NA,NA,1.76,1.472,5.28,0.0078856075569697,"YR","YRM1","15","YRM1",9.7,"ok"
"145","11","M11",42103.0118055556,6.2,14.6,7.2,14.6,314.2,17.7,NA,NA,"1504",2015-04-10,NA,NA,NA,1,1,14.6,NA,"M","M1","15","M1",6.2,NA
"146","11","M12",42103.0118055556,6.2,14.6,7.2,14.6,314.2,17.7,NA,NA,"1504",2015-04-10,NA,NA,NA,1,1,14.6,NA,"M","M1","15","M1",6.2,NA
"147","11","M13",42103.0118055556,6.2,14.6,7.2,14.6,314.2,17.7,NA,NA,"1504",2015-04-10,NA,NA,NA,1,1,14.6,NA,"M","M1","15","M1",6.2,NA
"148","11","OR2I1",42103.0118055556,6.2,14.6,7.2,14.6,314.2,17.7,NA,NA,"1504",2015-04-10,NA,NA,NA,1,1,14.6,NA,"ORI","OR2I","15","OR2",6.2,NA
"149","11","OR2I2",42103.0118055556,6.2,14.6,7.2,14.6,314.2,17.7,NA,NA,"1504",2015-04-10,NA,NA,NA,1,1,14.6,NA,"ORI","OR2I","15","OR2",6.2,NA
"150","11","OR2I3",42103.0118055556,6.2,14.6,7.2,14.6,314.2,17.7,NA,NA,"1504",2015-04-10,NA,NA,NA,1,1,14.6,NA,"ORI","OR2I","15","OR2",6.2,NA
"151","11","OR2S1",42103.0118055556,6.2,14.6,7.2,14.6,314.2,17.7,NA,NA,"1504",2015-04-10,NA,NA,NA,1,1,14.6,NA,"ORS","OR2S","15","OR2",6.2,NA
"152","11","OR2S2",42103.0118055556,6.2,14.6,7.2,14.6,314.2,17.7,NA,NA,"1504",2015-04-10,NA,NA,NA,1,1,14.6,NA,"ORS","OR2S","15","OR2",6.2,NA
"153","11","OR2S3",42103.0118055556,6.2,14.6,7.2,14.6,314.2,17.7,NA,NA,"1504",2015-04-10,NA,NA,NA,1,1,14.6,NA,"ORS","OR2S","15","OR2",6.2,NA
"154","11","YRM11",42103.0118055556,6.2,14.6,7.2,14.6,314.2,17.7,NA,NA,"1504",2015-04-10,NA,NA,NA,1,1,14.6,NA,"YR","YRM1","15","YRM1",6.2,NA
"155","11","YRM12",42103.0118055556,6.2,14.6,7.2,14.6,314.2,17.7,NA,NA,"1504",2015-04-10,NA,NA,NA,1,1,14.6,NA,"YR","YRM1","15","YRM1",6.2,NA
"156","11","YRM13",42103.0118055556,6.2,14.6,7.2,14.6,314.2,17.7,NA,NA,"1504",2015-04-10,NA,NA,NA,1,1,14.6,NA,"YR","YRM1","15","YRM1",6.2,NA
"157","110","M11",42207.3722222222,17.5,0.2,11.8,20.7,136.7,16.1,21.408,19.296,"1507",2015-07-23,0.20906782152485,NA,0.371855564998919,1.03420289855073,0.932173913043478,21.408,0.00976587357645973,"M","M1","15","M1",17.5,"ok"
"158","110","M12",42207.3722222222,17.5,0.2,11.8,20.7,136.7,16.1,21.408,19.296,"1507",2015-07-23,0.46389306604344,NA,0.567857980387181,1.03420289855073,0.932173913043478,21.408,0.0216691454616704,"M","M1","15","M1",17.5,"ok"
"159","110","M13",42207.3722222222,17.5,0.2,11.8,20.7,136.7,16.1,21.408,19.296,"1507",2015-07-23,2.5411120100418,NA,3.17178800744245,1.03420289855073,0.932173913043478,21.408,0.118699178346497,"M","M1","15","M1",17.5,"ok"
"160","110","OR2I1",42207.3722222222,17.5,0.2,11.8,20.7,136.7,16.1,21.408,19.296,"1507",2015-07-23,0.08419195598652,NA,0.114654896608661,1.03420289855073,0.932173913043478,19.296,0.00436318179863806,"ORI","OR2I","15","OR2",17.5,"ok"
"161","110","OR2I2",42207.3722222222,17.5,0.2,11.8,20.7,136.7,16.1,21.408,19.296,"1507",2015-07-23,0.12635588291193,NA,0.144238995152095,1.03420289855073,0.932173913043478,19.296,0.00654829409784049,"ORI","OR2I","15","OR2",17.5,"ok"
"162","110","OR2I3",42207.3722222222,17.5,0.2,11.8,20.7,136.7,16.1,21.408,19.296,"1507",2015-07-23,0.0416360079008,NA,NA,1.03420289855073,0.932173913043478,19.296,0.00215775331160862,"ORI","OR2I","15","OR2",17.5,"ok"
"163","110","OR2S1",42207.3722222222,17.5,0.2,11.8,20.7,136.7,16.1,21.408,19.296,"1507",2015-07-23,1.6816731197229,NA,1.58479355179314,1.03420289855073,0.932173913043478,19.296,0.0871513847285914,"ORS","OR2S","15","OR2",17.5,"ok"
"164","110","OR2S2",42207.3722222222,17.5,0.2,11.8,20.7,136.7,16.1,21.408,19.296,"1507",2015-07-23,1.7610857606708,NA,3.31723785337943,1.03420289855073,0.932173913043478,19.296,0.0912668822901534,"ORS","OR2S","15","OR2",17.5,"ok"
"165","110","OR2S3",42207.3722222222,17.5,0.2,11.8,20.7,136.7,16.1,21.408,19.296,"1507",2015-07-23,0.4735165670755,NA,0.943636284635833,1.03420289855073,0.932173913043478,19.296,0.0245396230864169,"ORS","OR2S","15","OR2",17.5,"ok"
"166","110","YRM11",42207.3722222222,17.5,0.2,11.8,20.7,136.7,16.1,21.408,19.296,"1507",2015-07-23,1.81020577162,NA,3.37620228212437,1.03420289855073,0.932173913043478,21.408,0.0845574444889761,"YR","YRM1","15","YRM1",17.5,"ok"
"167","110","YRM12",42207.3722222222,17.5,0.2,11.8,20.7,136.7,16.1,21.408,19.296,"1507",2015-07-23,2.015736913317,NA,20.375324915752,1.03420289855073,0.932173913043478,21.408,0.0941581144112948,"YR","YRM1","15","YRM1",17.5,"ok"
"168","110","YRM13",42207.3722222222,17.5,0.2,11.8,20.7,136.7,16.1,21.408,19.296,"1507",2015-07-23,0.20851145681809,NA,0.452293104323301,1.03420289855073,0.932173913043478,21.408,0.00973988494105428,"YR","YRM1","15","YRM1",17.5,"ok"
"229","116","M11",42209.2840277778,12.4,0.2,11.8,6.3,64.3,21.2,6.72,5.376,"1507",2015-07-25,0.069625571202259,NA,NA,1.06666666666667,0.853333333333333,6.72,0.0103609480955743,"M","M1","15","M1",12.4,"ok"
"230","116","M12",42209.2840277778,12.4,0.2,11.8,6.3,64.3,21.2,6.72,5.376,"1507",2015-07-25,0.15284609422673,NA,NA,1.06666666666667,0.853333333333333,6.72,0.0227449544980253,"M","M1","15","M1",12.4,"ok"
"231","116","M13",42209.2840277778,12.4,0.2,11.8,6.3,64.3,21.2,6.72,5.376,"1507",2015-07-25,0.23613775818533,NA,NA,1.06666666666667,0.853333333333333,6.72,0.0351395473490074,"M","M1","15","M1",12.4,"ok"
"232","116","OR2I1",42209.2840277778,12.4,0.2,11.8,6.3,64.3,21.2,6.72,5.376,"1507",2015-07-25,0.028037295012312,NA,NA,1.06666666666667,0.853333333333333,5.376,0.00521527064961161,"ORI","OR2I","15","OR2",12.4,"ok"
"233","116","OR2I2",42209.2840277778,12.4,0.2,11.8,6.3,64.3,21.2,6.72,5.376,"1507",2015-07-25,0.11122787508139,NA,NA,1.06666666666667,0.853333333333333,5.376,0.0206897089065086,"ORI","OR2I","15","OR2",12.4,"ok"
"234","116","OR2I3",42209.2840277778,12.4,0.2,11.8,6.3,64.3,21.2,6.72,5.376,"1507",2015-07-25,0.12503327981171,NA,NA,1.06666666666667,0.853333333333333,5.376,0.0232576785364044,"ORI","OR2I","15","OR2",12.4,"ok"
"235","116","OR2S1",42209.2840277778,12.4,0.2,11.8,6.3,64.3,21.2,6.72,5.376,"1507",2015-07-25,0,NA,NA,1.06666666666667,0.853333333333333,5.376,0,"ORS","OR2S","15","OR2",12.4,"ok"
"236","116","OR2S2",42209.2840277778,12.4,0.2,11.8,6.3,64.3,21.2,6.72,5.376,"1507",2015-07-25,0.028037295012312,NA,NA,1.06666666666667,0.853333333333333,5.376,0.00521527064961161,"ORS","OR2S","15","OR2",12.4,"ok"
"237","116","OR2S3",42209.2840277778,12.4,0.2,11.8,6.3,64.3,21.2,6.72,5.376,"1507",2015-07-25,0.028037295012312,NA,NA,1.06666666666667,0.853333333333333,5.376,0.00521527064961161,"ORS","OR2S","15","OR2",12.4,"ok"
"238","116","YRM11",42209.2840277778,12.4,0.2,11.8,6.3,64.3,21.2,6.72,5.376,"1507",2015-07-25,0.23613775818533,NA,NA,1.06666666666667,0.853333333333333,6.72,0.0351395473490074,"YR","YRM1","15","YRM1",12.4,"ok"
"239","116","YRM12",42209.2840277778,12.4,0.2,11.8,6.3,64.3,21.2,6.72,5.376,"1507",2015-07-25,0.2778149077139,NA,NA,1.06666666666667,0.853333333333333,6.72,0.0413415041240923,"YR","YRM1","15","YRM1",12.4,"ok"
"240","116","YRM13",42209.2840277778,12.4,0.2,11.8,6.3,64.3,21.2,6.72,5.376,"1507",2015-07-25,0.028037295012312,NA,NA,1.06666666666667,0.853333333333333,6.72,0.00417221651968929,"YR","YRM1","15","YRM1",12.4,"ok"
"277","12","M11",42103.45625,17.4,0.2,11.8,0.2,0,0,NA,NA,"1504",2015-04-10,NA,NA,NA,1,1,0.2,NA,"M","M1","15","M1",17.4,NA
"278","12","M12",42103.45625,17.4,0.2,11.8,0.2,0,0,NA,NA,"1504",2015-04-10,NA,NA,NA,1,1,0.2,NA,"M","M1","15","M1",17.4,NA
"279","12","M13",42103.45625,17.4,0.2,11.8,0.2,0,0,NA,NA,"1504",2015-04-10,NA,NA,NA,1,1,0.2,NA,"M","M1","15","M1",17.4,NA
"280","12","OR2I1",42103.45625,17.4,0.2,11.8,0.2,0,0,NA,NA,"1504",2015-04-10,NA,NA,NA,1,1,0.2,NA,"ORI","OR2I","15","OR2",17.4,NA
"281","12","OR2I2",42103.45625,17.4,0.2,11.8,0.2,0,0,NA,NA,"1504",2015-04-10,NA,NA,NA,1,1,0.2,NA,"ORI","OR2I","15","OR2",17.4,NA
"282","12","OR2I3",42103.45625,17.4,0.2,11.8,0.2,0,0,NA,NA,"1504",2015-04-10,NA,NA,NA,1,1,0.2,NA,"ORI","OR2I","15","OR2",17.4,NA
"283","12","OR2S1",42103.45625,17.4,0.2,11.8,0.2,0,0,NA,NA,"1504",2015-04-10,NA,NA,NA,1,1,0.2,NA,"ORS","OR2S","15","OR2",17.4,NA
"284","12","OR2S2",42103.45625,17.4,0.2,11.8,0.2,0,0,NA,NA,"1504",2015-04-10,NA,NA,NA,1,1,0.2,NA,"ORS","OR2S","15","OR2",17.4,NA
"285","12","OR2S3",42103.45625,17.4,0.2,11.8,0.2,0,0,NA,NA,"1504",2015-04-10,NA,NA,NA,1,1,0.2,NA,"ORS","OR2S","15","OR2",17.4,NA
"286","12","YRM11",42103.45625,17.4,0.2,11.8,0.2,0,0,NA,NA,"1504",2015-04-10,NA,NA,NA,1,1,0.2,NA,"YR","YRM1","15","YRM1",17.4,NA
"287","12","YRM12",42103.45625,17.4,0.2,11.8,0.2,0,0,NA,NA,"1504",2015-04-10,NA,NA,NA,1,1,0.2,NA,"YR","YRM1","15","YRM1",17.4,NA
"288","12","YRM13",42103.45625,17.4,0.2,11.8,0.2,0,0,NA,NA,"1504",2015-04-10,NA,NA,NA,1,1,0.2,NA,"YR","YRM1","15","YRM1",17.4,NA
"337","124","M11",42211.2527777778,72.8,0.4,33.7,72.7,1439.7,57.1,83.424,71.808,"1507",2015-07-27,1.17672958341574,0.371998097922907,0.404234521814438,1.14751031636864,0.987730398899587,83.424,0.0141054083167403,"M","M1","15","M1",72.8,"ok"
"338","124","M12",42211.2527777778,72.8,0.4,33.7,72.7,1439.7,57.1,83.424,71.808,"1507",2015-07-27,4.00672216495567,2.83644118759414,3.08224008005416,1.14751031636864,0.987730398899587,83.424,0.0480284110682258,"M","M1","15","M1",72.8,"ok"
"339","124","M13",42211.2527777778,72.8,0.4,33.7,72.7,1439.7,57.1,83.424,71.808,"1507",2015-07-27,16.7271674242017,5.06301694100011,5.50176531415418,1.14751031636864,0.987730398899587,83.424,0.200507856542502,"M","M1","15","M1",72.8,"ok"
"340","124","OR2I1",42211.2527777778,72.8,0.4,33.7,72.7,1439.7,57.1,83.424,71.808,"1507",2015-07-27,8.49647784810359,54.1389726697355,58.8305205076905,1.14751031636864,0.987730398899587,71.808,0.118322162546006,"ORI","OR2I","15","OR2",72.8,"ok"
"341","124","OR2I2",42211.2527777778,72.8,0.4,33.7,72.7,1439.7,57.1,83.424,71.808,"1507",2015-07-27,17.9142529124766,109.580365901337,119.076326082608,1.14751031636864,0.987730398899587,71.808,0.249474333117154,"ORI","OR2I","15","OR2",72.8,"ok"
"342","124","OR2I3",42211.2527777778,72.8,0.4,33.7,72.7,1439.7,57.1,83.424,71.808,"1507",2015-07-27,3.30787001809626,2.54100170601618,2.76119855261731,1.14751031636864,0.987730398899587,71.808,0.0460654804213494,"ORI","OR2I","15","OR2",72.8,"ok"
"343","124","OR2S1",42211.2527777778,72.8,0.4,33.7,72.7,1439.7,57.1,83.424,71.808,"1507",2015-07-27,23.493102012852,NA,NA,1.14751031636864,0.987730398899587,71.808,0.327165524911598,"ORS","OR2S","15","OR2",72.8,"ok"
"344","124","OR2S2",42211.2527777778,72.8,0.4,33.7,72.7,1439.7,57.1,83.424,71.808,"1507",2015-07-27,23.4650647178397,261.30891646533,283.953292995338,1.14751031636864,0.987730398899587,71.808,0.326775076841573,"ORS","OR2S","15","OR2",72.8,"ok"
"345","124","OR2S3",42211.2527777778,72.8,0.4,33.7,72.7,1439.7,57.1,83.424,71.808,"1507",2015-07-27,13.2081206930377,36.9438091623144,40.1452671777556,1.14751031636864,0.987730398899587,71.808,0.183936618385663,"ORS","OR2S","15","OR2",72.8,"ok"
"346","124","YRM11",42211.2527777778,72.8,0.4,33.7,72.7,1439.7,57.1,83.424,71.808,"1507",2015-07-27,13.0000202298647,77.9803053930553,84.7378834394961,1.14751031636864,0.987730398899587,83.424,0.15583069895791,"YR","YRM1","15","YRM1",72.8,"ok"
"347","124","YRM12",42211.2527777778,72.8,0.4,33.7,72.7,1439.7,57.1,83.424,71.808,"1507",2015-07-27,9.9149069256471,19.2881692066384,20.9596336633347,1.14751031636864,0.987730398899587,83.424,0.118849574770415,"YR","YRM1","15","YRM1",72.8,"ok"
"348","124","YRM13",42211.2527777778,72.8,0.4,33.7,72.7,1439.7,57.1,83.424,71.808,"1507",2015-07-27,1.13308109880859,0.501493403295095,0.544951566166609,1.14751031636864,0.987730398899587,83.424,0.0135821957567197,"YR","YRM1","15","YRM1",72.8,"ok"
"397","129","M11",42212.1263888889,80.2,0.2,11.9,30.9,416,46.4,11.904,30.912,"1507",2015-07-28,0.069625571202259,NA,NA,0.385242718446602,1.00038834951456,11.904,0.00584892231201773,"M","M1","15","M1",80.2,"ok"
"398","129","M12",42212.1263888889,80.2,0.2,11.9,30.9,416,46.4,11.904,30.912,"1507",2015-07-28,0.19448210212753,NA,NA,0.385242718446602,1.00038834951456,11.904,0.0163375421814121,"M","M1","15","M1",80.2,"ok"
"399","129","M13",42212.1263888889,80.2,0.2,11.9,30.9,416,46.4,11.904,30.912,"1507",2015-07-28,0.86455166241141,NA,NA,0.385242718446602,1.00038834951456,11.904,0.0726269877697757,"M","M1","15","M1",80.2,"ok"
"400","129","OR2I1",42212.1263888889,80.2,0.2,11.9,30.9,416,46.4,11.904,30.912,"1507",2015-07-28,3.0635024766305,2.4712253311486,2.4712253311486,0.385242718446602,1.00038834951456,30.912,0.0991039879862351,"ORI","OR2I","15","OR2",80.2,"ok"
"401","129","OR2I2",42212.1263888889,80.2,0.2,11.9,30.9,416,46.4,11.904,30.912,"1507",2015-07-28,7.9303161598209,16.3523119215507,16.3523119215507,0.385242718446602,1.00038834951456,30.912,0.256544906826504,"ORI","OR2I","15","OR2",80.2,"ok"
"402","129","OR2I3",42212.1263888889,80.2,0.2,11.9,30.9,416,46.4,11.904,30.912,"1507",2015-07-28,2.0259445078698,0.328203010274909,0.328203010274909,0.385242718446602,1.00038834951456,30.912,0.0655390951044837,"ORI","OR2I","15","OR2",80.2,"ok"
"403","129","OR2S1",42212.1263888889,80.2,0.2,11.9,30.9,416,46.4,11.904,30.912,"1507",2015-07-28,9.6267884461879,21.6025132732457,21.6025132732457,0.385242718446602,1.00038834951456,30.912,0.311425609672228,"ORS","OR2S","15","OR2",80.2,"ok"
"404","129","OR2S2",42212.1263888889,80.2,0.2,11.9,30.9,416,46.4,11.904,30.912,"1507",2015-07-28,10.896670779031,23.184483194185,23.184483194185,0.385242718446602,1.00038834951456,30.912,0.352506171681903,"ORS","OR2S","15","OR2",80.2,"ok"
"405","129","OR2S3",42212.1263888889,80.2,0.2,11.9,30.9,416,46.4,11.904,30.912,"1507",2015-07-28,5.9056632929235,6.45292142473441,6.45292142473441,0.385242718446602,1.00038834951456,30.912,0.191047596173767,"ORS","OR2S","15","OR2",80.2,"ok"
"406","129","YRM11",42212.1263888889,80.2,0.2,11.9,30.9,416,46.4,11.904,30.912,"1507",2015-07-28,2.1141512537836,NA,NA,0.385242718446602,1.00038834951456,11.904,0.177600071722413,"YR","YRM1","15","YRM1",80.2,"ok"
"407","129","YRM12",42212.1263888889,80.2,0.2,11.9,30.9,416,46.4,11.904,30.912,"1507",2015-07-28,1.3746756534674,NA,NA,0.385242718446602,1.00038834951456,11.904,0.115480145620581,"YR","YRM1","15","YRM1",80.2,"ok"
"408","129","YRM13",42212.1263888889,80.2,0.2,11.9,30.9,416,46.4,11.904,30.912,"1507",2015-07-28,0.11122787508139,NA,NA,0.385242718446602,1.00038834951456,11.904,0.00934373950616516,"YR","YRM1","15","YRM1",80.2,"ok"
"409","13","M11",42103.76875,15,12.4,13.3,12.4,444.6,19.1,NA,NA,"1504",2015-04-10,NA,NA,NA,1,1,12.4,NA,"M","M1","15","M1",15,NA
"410","13","M12",42103.76875,15,12.4,13.3,12.4,444.6,19.1,NA,NA,"1504",2015-04-10,NA,NA,NA,1,1,12.4,NA,"M","M1","15","M1",15,NA
"411","13","M13",42103.76875,15,12.4,13.3,12.4,444.6,19.1,NA,NA,"1504",2015-04-10,NA,NA,NA,1,1,12.4,NA,"M","M1","15","M1",15,NA
"412","13","OR2I1",42103.76875,15,12.4,13.3,12.4,444.6,19.1,NA,NA,"1504",2015-04-10,NA,NA,NA,1,1,12.4,NA,"ORI","OR2I","15","OR2",15,NA
"413","13","OR2I2",42103.76875,15,12.4,13.3,12.4,444.6,19.1,NA,NA,"1504",2015-04-10,NA,NA,NA,1,1,12.4,NA,"ORI","OR2I","15","OR2",15,NA
"414","13","OR2I3",42103.76875,15,12.4,13.3,12.4,444.6,19.1,NA,NA,"1504",2015-04-10,NA,NA,NA,1,1,12.4,NA,"ORI","OR2I","15","OR2",15,NA
"415","13","OR2S1",42103.76875,15,12.4,13.3,12.4,444.6,19.1,NA,NA,"1504",2015-04-10,NA,NA,NA,1,1,12.4,NA,"ORS","OR2S","15","OR2",15,NA
"416","13","OR2S2",42103.76875,15,12.4,13.3,12.4,444.6,19.1,NA,NA,"1504",2015-04-10,NA,NA,NA,1,1,12.4,NA,"ORS","OR2S","15","OR2",15,NA
"417","13","OR2S3",42103.76875,15,12.4,13.3,12.4,444.6,19.1,NA,NA,"1504",2015-04-10,NA,NA,NA,1,1,12.4,NA,"ORS","OR2S","15","OR2",15,NA
"418","13","YRM11",42103.76875,15,12.4,13.3,12.4,444.6,19.1,NA,NA,"1504",2015-04-10,NA,NA,NA,1,1,12.4,NA,"YR","YRM1","15","YRM1",15,NA
"419","13","YRM12",42103.76875,15,12.4,13.3,12.4,444.6,19.1,NA,NA,"1504",2015-04-10,NA,NA,NA,1,1,12.4,NA,"YR","YRM1","15","YRM1",15,NA
"420","13","YRM13",42103.76875,15,12.4,13.3,12.4,444.6,19.1,NA,NA,"1504",2015-04-10,NA,NA,NA,1,1,12.4,NA,"YR","YRM1","15","YRM1",15,NA
"445","132","M11",42213.0416666667,54.9,0.2,11.8,3.7,77.9,12.4,4.704,4.128,"1507",2015-07-29,NA,NA,NA,1.27135135135135,1.11567567567568,4.704,NA,"M","M1","15","M1",54.9,NA
"446","132","M12",42213.0416666667,54.9,0.2,11.8,3.7,77.9,12.4,4.704,4.128,"1507",2015-07-29,NA,NA,NA,1.27135135135135,1.11567567567568,4.704,NA,"M","M1","15","M1",54.9,NA
"447","132","M13",42213.0416666667,54.9,0.2,11.8,3.7,77.9,12.4,4.704,4.128,"1507",2015-07-29,NA,NA,NA,1.27135135135135,1.11567567567568,4.704,NA,"M","M1","15","M1",54.9,NA
"448","132","OR2I1",42213.0416666667,54.9,0.2,11.8,3.7,77.9,12.4,4.704,4.128,"1507",2015-07-29,NA,NA,NA,1.27135135135135,1.11567567567568,4.128,NA,"ORI","OR2I","15","OR2",54.9,NA
"449","132","OR2I2",42213.0416666667,54.9,0.2,11.8,3.7,77.9,12.4,4.704,4.128,"1507",2015-07-29,NA,NA,NA,1.27135135135135,1.11567567567568,4.128,NA,"ORI","OR2I","15","OR2",54.9,NA
"450","132","OR2I3",42213.0416666667,54.9,0.2,11.8,3.7,77.9,12.4,4.704,4.128,"1507",2015-07-29,NA,NA,NA,1.27135135135135,1.11567567567568,4.128,NA,"ORI","OR2I","15","OR2",54.9,NA
"451","132","OR2S1",42213.0416666667,54.9,0.2,11.8,3.7,77.9,12.4,4.704,4.128,"1507",2015-07-29,NA,NA,NA,1.27135135135135,1.11567567567568,4.128,NA,"ORS","OR2S","15","OR2",54.9,NA
"452","132","OR2S2",42213.0416666667,54.9,0.2,11.8,3.7,77.9,12.4,4.704,4.128,"1507",2015-07-29,NA,NA,NA,1.27135135135135,1.11567567567568,4.128,NA,"ORS","OR2S","15","OR2",54.9,NA
"453","132","OR2S3",42213.0416666667,54.9,0.2,11.8,3.7,77.9,12.4,4.704,4.128,"1507",2015-07-29,NA,NA,NA,1.27135135135135,1.11567567567568,4.128,NA,"ORS","OR2S","15","OR2",54.9,NA
"454","132","YRM11",42213.0416666667,54.9,0.2,11.8,3.7,77.9,12.4,4.704,4.128,"1507",2015-07-29,NA,NA,NA,1.27135135135135,1.11567567567568,4.704,NA,"YR","YRM1","15","YRM1",54.9,NA
"455","132","YRM12",42213.0416666667,54.9,0.2,11.8,3.7,77.9,12.4,4.704,4.128,"1507",2015-07-29,NA,NA,NA,1.27135135135135,1.11567567567568,4.704,NA,"YR","YRM1","15","YRM1",54.9,NA
"456","132","YRM13",42213.0416666667,54.9,0.2,11.8,3.7,77.9,12.4,4.704,4.128,"1507",2015-07-29,NA,NA,NA,1.27135135135135,1.11567567567568,4.704,NA,"YR","YRM1","15","YRM1",54.9,NA
"457","133","M11",42213.7506944445,38.7,1.6,13.5,1.6,27.6,8.8,1.152,1.632,"1507",2015-07-29,NA,NA,NA,0.72,1.02,1.152,NA,"M","M1","15","M1",38.7,NA
