"","ID","Microplot","Date","API_eventstart","Cumul","Cumul_since_last_event","max_EI30_since_last_event","Sum_EC_since_last_event","Month","Day","Ruiss","Detachment","Coeff","Crop","Plot","Plot2","Tot_Detachment","Cumul_corr","Yr_Date","API","Year","bad_data"
"1",1,"M21",42364.2736111111,0.5,0.2,0.2,0,0,"1512",2015-12-27,NA,NA,NA,"M","M2","M2",NA,0.2,-4.72638888889924,0.5,"16",NA
"2",1,"M22",42364.2736111111,0.5,0.2,0.2,0,0,"1512",2015-12-27,NA,NA,NA,"M","M2","M2",NA,0.2,-4.72638888889924,0.5,"16",NA
"3",1,"M23",42364.2736111111,0.5,0.2,0.2,0,0,"1512",2015-12-27,NA,NA,NA,"M","M2","M2",NA,0.2,-4.72638888889924,0.5,"16",NA
"4",1,"OR4I1",42364.2736111111,0.5,0.2,0.2,0,0,"1512",2015-12-27,NA,NA,NA,"ORI","OR4I","OR4",NA,0.2,-4.72638888889924,0.5,"16",NA
"5",1,"OR4I2",42364.2736111111,0.5,0.2,0.2,0,0,"1512",2015-12-27,NA,NA,NA,"ORI","OR4I","OR4",NA,0.2,-4.72638888889924,0.5,"16",NA
"6",1,"OR4I3",42364.2736111111,0.5,0.2,0.2,0,0,"1512",2015-12-27,NA,NA,NA,"ORI","OR4I","OR4",NA,0.2,-4.72638888889924,0.5,"16",NA
"7",1,"OR4S1",42364.2736111111,0.5,0.2,0.2,0,0,"1512",2015-12-27,NA,NA,NA,"ORS","OR4S","OR4",NA,0.2,-4.72638888889924,0.5,"16",NA
"8",1,"OR4S2",42364.2736111111,0.5,0.2,0.2,0,0,"1512",2015-12-27,NA,NA,NA,"ORS","OR4S","OR4",NA,0.2,-4.72638888889924,0.5,"16",NA
"9",1,"OR4S3",42364.2736111111,0.5,0.2,0.2,0,0,"1512",2015-12-27,NA,NA,NA,"ORS","OR4S","OR4",NA,0.2,-4.72638888889924,0.5,"16",NA
"10",1,"YRU1",42364.2736111111,0.5,0.2,0.2,0,0,"1512",2015-12-27,NA,NA,NA,"YR","YRU","YRU",NA,0.2,-4.72638888889924,0.5,"16",NA
"11",1,"YRU2",42364.2736111111,0.5,0.2,0.2,0,0,"1512",2015-12-27,NA,NA,NA,"YR","YRU","YRU",NA,0.2,-4.72638888889924,0.5,"16",NA
"12",1,"YRU3",42364.2736111111,0.5,0.2,0.2,0,0,"1512",2015-12-27,NA,NA,NA,"YR","YRU","YRU",NA,0.2,-4.72638888889924,0.5,"16",NA
"13",10,"M21",42395.00625,5.3,0.4,0.4,0,1.6,"1601",2016-01-27,NA,NA,NA,"M","M2","M2",NA,0.4,26.0062499999985,5.3,"16",NA
"14",10,"M22",42395.00625,5.3,0.4,0.4,0,1.6,"1601",2016-01-27,NA,NA,NA,"M","M2","M2",NA,0.4,26.0062499999985,5.3,"16",NA
"15",10,"M23",42395.00625,5.3,0.4,0.4,0,1.6,"1601",2016-01-27,NA,NA,NA,"M","M2","M2",NA,0.4,26.0062499999985,5.3,"16",NA
"16",10,"OR4I1",42395.00625,5.3,0.4,0.4,0,1.6,"1601",2016-01-27,NA,NA,NA,"ORI","OR4I","OR4",NA,0.4,26.0062499999985,5.3,"16",NA
"17",10,"OR4I2",42395.00625,5.3,0.4,0.4,0,1.6,"1601",2016-01-27,NA,NA,NA,"ORI","OR4I","OR4",NA,0.4,26.0062499999985,5.3,"16",NA
"18",10,"OR4I3",42395.00625,5.3,0.4,0.4,0,1.6,"1601",2016-01-27,NA,NA,NA,"ORI","OR4I","OR4",NA,0.4,26.0062499999985,5.3,"16",NA
"19",10,"OR4S1",42395.00625,5.3,0.4,0.4,0,1.6,"1601",2016-01-27,NA,NA,NA,"ORS","OR4S","OR4",NA,0.4,26.0062499999985,5.3,"16",NA
"20",10,"OR4S2",42395.00625,5.3,0.4,0.4,0,1.6,"1601",2016-01-27,NA,NA,NA,"ORS","OR4S","OR4",NA,0.4,26.0062499999985,5.3,"16",NA
"21",10,"OR4S3",42395.00625,5.3,0.4,0.4,0,1.6,"1601",2016-01-27,NA,NA,NA,"ORS","OR4S","OR4",NA,0.4,26.0062499999985,5.3,"16",NA
"22",10,"YRU1",42395.00625,5.3,0.4,0.4,0,1.6,"1601",2016-01-27,NA,NA,NA,"YR","YRU","YRU",NA,0.4,26.0062499999985,5.3,"16",NA
"23",10,"YRU2",42395.00625,5.3,0.4,0.4,0,1.6,"1601",2016-01-27,NA,NA,NA,"YR","YRU","YRU",NA,0.4,26.0062499999985,5.3,"16",NA
"24",10,"YRU3",42395.00625,5.3,0.4,0.4,0,1.6,"1601",2016-01-27,NA,NA,NA,"YR","YRU","YRU",NA,0.4,26.0062499999985,5.3,"16",NA
"25",100,"M21",42530.8173611111,NA,0.2,NA,NA,NA,"1606",2016-06-10,NA,NA,NA,"M","M2","M2",NA,NA,161.817361111098,NA,"16",NA
"26",100,"M22",42530.8173611111,NA,0.2,NA,NA,NA,"1606",2016-06-10,NA,NA,NA,"M","M2","M2",NA,NA,161.817361111098,NA,"16",NA
"27",100,"M23",42530.8173611111,NA,0.2,NA,NA,NA,"1606",2016-06-10,NA,NA,NA,"M","M2","M2",NA,NA,161.817361111098,NA,"16",NA
"28",100,"OR4I1",42530.8173611111,NA,0.2,NA,NA,NA,"1606",2016-06-10,NA,NA,NA,"ORI","OR4I","OR4",NA,NA,161.817361111098,NA,"16",NA
"29",100,"OR4I2",42530.8173611111,NA,0.2,NA,NA,NA,"1606",2016-06-10,NA,NA,NA,"ORI","OR4I","OR4",NA,NA,161.817361111098,NA,"16",NA
"30",100,"OR4I3",42530.8173611111,NA,0.2,NA,NA,NA,"1606",2016-06-10,NA,NA,NA,"ORI","OR4I","OR4",NA,NA,161.817361111098,NA,"16",NA
"31",100,"OR4S1",42530.8173611111,NA,0.2,NA,NA,NA,"1606",2016-06-10,NA,NA,NA,"ORS","OR4S","OR4",NA,NA,161.817361111098,NA,"16",NA
"32",100,"OR4S2",42530.8173611111,NA,0.2,NA,NA,NA,"1606",2016-06-10,NA,NA,NA,"ORS","OR4S","OR4",NA,NA,161.817361111098,NA,"16",NA
"33",100,"OR4S3",42530.8173611111,NA,0.2,NA,NA,NA,"1606",2016-06-10,NA,NA,NA,"ORS","OR4S","OR4",NA,NA,161.817361111098,NA,"16",NA
"34",100,"YRU1",42530.8173611111,NA,0.2,NA,NA,NA,"1606",2016-06-10,NA,NA,NA,"YR","YRU","YRU",NA,NA,161.817361111098,NA,"16",NA
"35",100,"YRU2",42530.8173611111,NA,0.2,NA,NA,NA,"1606",2016-06-10,NA,NA,NA,"YR","YRU","YRU",NA,NA,161.817361111098,NA,"16",NA
"36",100,"YRU3",42530.8173611111,NA,0.2,NA,NA,NA,"1606",2016-06-10,NA,NA,NA,"YR","YRU","YRU",NA,NA,161.817361111098,NA,"16",NA
"37",101,"M21",42534.8736111111,NA,0.2,NA,NA,NA,"1606",2016-06-14,NA,NA,NA,"M","M2","M2",NA,NA,165.873611111099,NA,"16",NA
"38",101,"M22",42534.8736111111,NA,0.2,NA,NA,NA,"1606",2016-06-14,NA,NA,NA,"M","M2","M2",NA,NA,165.873611111099,NA,"16",NA
"39",101,"M23",42534.8736111111,NA,0.2,NA,NA,NA,"1606",2016-06-14,NA,NA,NA,"M","M2","M2",NA,NA,165.873611111099,NA,"16",NA
"40",101,"OR4I1",42534.8736111111,NA,0.2,NA,NA,NA,"1606",2016-06-14,NA,NA,NA,"ORI","OR4I","OR4",NA,NA,165.873611111099,NA,"16",NA
"41",101,"OR4I2",42534.8736111111,NA,0.2,NA,NA,NA,"1606",2016-06-14,NA,NA,NA,"ORI","OR4I","OR4",NA,NA,165.873611111099,NA,"16",NA
"42",101,"OR4I3",42534.8736111111,NA,0.2,NA,NA,NA,"1606",2016-06-14,NA,NA,NA,"ORI","OR4I","OR4",NA,NA,165.873611111099,NA,"16",NA
"43",101,"OR4S1",42534.8736111111,NA,0.2,NA,NA,NA,"1606",2016-06-14,NA,NA,NA,"ORS","OR4S","OR4",NA,NA,165.873611111099,NA,"16",NA
"44",101,"OR4S2",42534.8736111111,NA,0.2,NA,NA,NA,"1606",2016-06-14,NA,NA,NA,"ORS","OR4S","OR4",NA,NA,165.873611111099,NA,"16",NA
"45",101,"OR4S3",42534.8736111111,NA,0.2,NA,NA,NA,"1606",2016-06-14,NA,NA,NA,"ORS","OR4S","OR4",NA,NA,165.873611111099,NA,"16",NA
"46",101,"YRU1",42534.8736111111,NA,0.2,NA,NA,NA,"1606",2016-06-14,NA,NA,NA,"YR","YRU","YRU",NA,NA,165.873611111099,NA,"16",NA
"47",101,"YRU2",42534.8736111111,NA,0.2,NA,NA,NA,"1606",2016-06-14,NA,NA,NA,"YR","YRU","YRU",NA,NA,165.873611111099,NA,"16",NA
"48",101,"YRU3",42534.8736111111,NA,0.2,NA,NA,NA,"1606",2016-06-14,NA,NA,NA,"YR","YRU","YRU",NA,NA,165.873611111099,NA,"16",NA
"49",102,"M21",42536.4729166667,NA,0.2,NA,NA,NA,"1606",2016-06-16,NA,NA,NA,"M","M2","M2",NA,NA,167.472916666702,NA,"16",NA
"50",102,"M22",42536.4729166667,NA,0.2,NA,NA,NA,"1606",2016-06-16,NA,NA,NA,"M","M2","M2",NA,NA,167.472916666702,NA,"16",NA
"51",102,"M23",42536.4729166667,NA,0.2,NA,NA,NA,"1606",2016-06-16,NA,NA,NA,"M","M2","M2",NA,NA,167.472916666702,NA,"16",NA
"52",102,"OR4I1",42536.4729166667,NA,0.2,NA,NA,NA,"1606",2016-06-16,NA,NA,NA,"ORI","OR4I","OR4",NA,NA,167.472916666702,NA,"16",NA
"53",102,"OR4I2",42536.4729166667,NA,0.2,NA,NA,NA,"1606",2016-06-16,NA,NA,NA,"ORI","OR4I","OR4",NA,NA,167.472916666702,NA,"16",NA
"54",102,"OR4I3",42536.4729166667,NA,0.2,NA,NA,NA,"1606",2016-06-16,NA,NA,NA,"ORI","OR4I","OR4",NA,NA,167.472916666702,NA,"16",NA
"55",102,"OR4S1",42536.4729166667,NA,0.2,NA,NA,NA,"1606",2016-06-16,NA,NA,NA,"ORS","OR4S","OR4",NA,NA,167.472916666702,NA,"16",NA
"56",102,"OR4S2",42536.4729166667,NA,0.2,NA,NA,NA,"1606",2016-06-16,NA,NA,NA,"ORS","OR4S","OR4",NA,NA,167.472916666702,NA,"16",NA
"57",102,"OR4S3",42536.4729166667,NA,0.2,NA,NA,NA,"1606",2016-06-16,NA,NA,NA,"ORS","OR4S","OR4",NA,NA,167.472916666702,NA,"16",NA
"58",102,"YRU1",42536.4729166667,NA,0.2,NA,NA,NA,"1606",2016-06-16,NA,NA,NA,"YR","YRU","YRU",NA,NA,167.472916666702,NA,"16",NA
"59",102,"YRU2",42536.4729166667,NA,0.2,NA,NA,NA,"1606",2016-06-16,NA,NA,NA,"YR","YRU","YRU",NA,NA,167.472916666702,NA,"16",NA
"60",102,"YRU3",42536.4729166667,NA,0.2,NA,NA,NA,"1606",2016-06-16,NA,NA,NA,"YR","YRU","YRU",NA,NA,167.472916666702,NA,"16",NA
"61",103,"M21",42538.7444444444,0.3,4.1,5.9,106.5,20.8,"1606",2016-06-18,0.19448210212753,NA,0.0329630681572085,"M","M2","M2",NA,5.9,169.744444444397,0.3,"16","ok"
"62",103,"M22",42538.7444444444,0.3,4.1,5.9,106.5,20.8,"1606",2016-06-18,0.069625571202259,NA,0.0118009442715693,"M","M2","M2",NA,5.9,169.744444444397,0.3,"16","ok"
"63",103,"M23",42538.7444444444,0.3,4.1,5.9,106.5,20.8,"1606",2016-06-18,0.15284609422673,NA,0.0259061176655475,"M","M2","M2",NA,5.9,169.744444444397,0.3,"16","ok"
"64",103,"OR4I1",42538.7444444444,0.3,4.1,5.9,106.5,20.8,"1606",2016-06-18,0.069625571202259,NA,0.0118009442715693,"ORI","OR4I","OR4",NA,5.9,169.744444444397,0.3,"16","ok"
"65",103,"OR4I2",42538.7444444444,0.3,4.1,5.9,106.5,20.8,"1606",2016-06-18,0.069625571202259,NA,0.0118009442715693,"ORI","OR4I","OR4",NA,5.9,169.744444444397,0.3,"16","ok"
"66",103,"OR4I3",42538.7444444444,0.3,4.1,5.9,106.5,20.8,"1606",2016-06-18,0.11122787508139,NA,0.0188521822171847,"ORI","OR4I","OR4",NA,5.9,169.744444444397,0.3,"16","ok"
"67",103,"OR4S1",42538.7444444444,0.3,4.1,5.9,106.5,20.8,"1606",2016-06-18,0.069625571202259,NA,0.0118009442715693,"ORS","OR4S","OR4",NA,5.9,169.744444444397,0.3,"16","ok"
"68",103,"OR4S2",42538.7444444444,0.3,4.1,5.9,106.5,20.8,"1606",2016-06-18,0.069625571202259,NA,0.0118009442715693,"ORS","OR4S","OR4",NA,5.9,169.744444444397,0.3,"16","ok"
"69",103,"OR4S3",42538.7444444444,0.3,4.1,5.9,106.5,20.8,"1606",2016-06-18,0.15284609422673,NA,0.0259061176655475,"ORS","OR4S","OR4",NA,5.9,169.744444444397,0.3,"16","ok"
"70",103,"YRU1",42538.7444444444,0.3,4.1,5.9,106.5,20.8,"1606",2016-06-18,0.069625571202259,NA,0.0118009442715693,"YR","YRU","YRU",NA,5.9,169.744444444397,0.3,"16","ok"
"71",103,"YRU2",42538.7444444444,0.3,4.1,5.9,106.5,20.8,"1606",2016-06-18,0.069625571202259,NA,0.0118009442715693,"YR","YRU","YRU",NA,5.9,169.744444444397,0.3,"16","ok"
"72",103,"YRU3",42538.7444444444,0.3,4.1,5.9,106.5,20.8,"1606",2016-06-18,0.11122787508139,NA,0.0188521822171847,"YR","YRU","YRU",NA,5.9,169.744444444397,0.3,"16","ok"
"73",104,"M21",42539.5569444444,NA,0.6,NA,NA,NA,"1606",2016-06-19,NA,NA,NA,"M","M2","M2",NA,NA,170.556944444397,NA,"16",NA
"74",104,"M22",42539.5569444444,NA,0.6,NA,NA,NA,"1606",2016-06-19,NA,NA,NA,"M","M2","M2",NA,NA,170.556944444397,NA,"16",NA
"75",104,"M23",42539.5569444444,NA,0.6,NA,NA,NA,"1606",2016-06-19,NA,NA,NA,"M","M2","M2",NA,NA,170.556944444397,NA,"16",NA
"76",104,"OR4I1",42539.5569444444,NA,0.6,NA,NA,NA,"1606",2016-06-19,NA,NA,NA,"ORI","OR4I","OR4",NA,NA,170.556944444397,NA,"16",NA
"77",104,"OR4I2",42539.5569444444,NA,0.6,NA,NA,NA,"1606",2016-06-19,NA,NA,NA,"ORI","OR4I","OR4",NA,NA,170.556944444397,NA,"16",NA
"78",104,"OR4I3",42539.5569444444,NA,0.6,NA,NA,NA,"1606",2016-06-19,NA,NA,NA,"ORI","OR4I","OR4",NA,NA,170.556944444397,NA,"16",NA
"79",104,"OR4S1",42539.5569444444,NA,0.6,NA,NA,NA,"1606",2016-06-19,NA,NA,NA,"ORS","OR4S","OR4",NA,NA,170.556944444397,NA,"16",NA
"80",104,"OR4S2",42539.5569444444,NA,0.6,NA,NA,NA,"1606",2016-06-19,NA,NA,NA,"ORS","OR4S","OR4",NA,NA,170.556944444397,NA,"16",NA
"81",104,"OR4S3",42539.5569444444,NA,0.6,NA,NA,NA,"1606",2016-06-19,NA,NA,NA,"ORS","OR4S","OR4",NA,NA,170.556944444397,NA,"16",NA
"82",104,"YRU1",42539.5569444444,NA,0.6,NA,NA,NA,"1606",2016-06-19,NA,NA,NA,"YR","YRU","YRU",NA,NA,170.556944444397,NA,"16",NA
"83",104,"YRU2",42539.5569444444,NA,0.6,NA,NA,NA,"1606",2016-06-19,NA,NA,NA,"YR","YRU","YRU",NA,NA,170.556944444397,NA,"16",NA
"84",104,"YRU3",42539.5569444444,NA,0.6,NA,NA,NA,"1606",2016-06-19,NA,NA,NA,"YR","YRU","YRU",NA,NA,170.556944444397,NA,"16",NA
"85",105,"M21",42541.0416666667,1.7,29.9,30.5,1067.6,26.5,"1606",2016-06-21,2.1141512537836,5.49890741109114,0.069316434550282,"M","M2","M2",5.49890741109114,30.5,172.041666666701,1.7,"16","ok"
"86",105,"M22",42541.0416666667,1.7,29.9,30.5,1067.6,26.5,"1606",2016-06-21,3.2029124351406,40.1847002850045,0.105013522463626,"M","M2","M2",40.1847002850045,30.5,172.041666666701,1.7,"16","ok"
"87",105,"M23",42541.0416666667,1.7,29.9,30.5,1067.6,26.5,"1606",2016-06-21,4.4563579398123,54.8117172070447,0.146110096387289,"M","M2","M2",54.8117172070447,30.5,172.041666666701,1.7,"16","ok"
"88",105,"OR4I1",42541.0416666667,1.7,29.9,30.5,1067.6,26.5,"1606",2016-06-21,9.3165323101054,4.63963309043249,0.305460075741161,"ORI","OR4I","OR4",4.63963309043249,30.5,172.041666666701,1.7,"16","ok"
"89",105,"OR4I2",42541.0416666667,1.7,29.9,30.5,1067.6,26.5,"1606",2016-06-21,3.9157876635092,1.77124128646066,0.128386480770793,"ORI","OR4I","OR4",1.77124128646066,30.5,172.041666666701,1.7,"16","ok"
"90",105,"OR4I3",42541.0416666667,1.7,29.9,30.5,1067.6,26.5,"1606",2016-06-21,5.7985343444948,3.71492767003967,0.19011588014737,"ORI","OR4I","OR4",3.71492767003967,30.5,172.041666666701,1.7,"16","ok"
"91",105,"OR4S1",42541.0416666667,1.7,29.9,30.5,1067.6,26.5,"1606",2016-06-21,5.5859629594961,2.61981662800367,0.183146326540856,"ORS","OR4S","OR4",2.61981662800367,30.5,172.041666666701,1.7,"16","ok"
"92",105,"OR4S2",42541.0416666667,1.7,29.9,30.5,1067.6,26.5,"1606",2016-06-21,2.3362420280023,0.981221651760967,0.0765980992787639,"ORS","OR4S","OR4",0.981221651760967,30.5,172.041666666701,1.7,"16","ok"
"93",105,"OR4S3",42541.0416666667,1.7,29.9,30.5,1067.6,26.5,"1606",2016-06-21,5.3756304991446,4.31842316764616,0.176250180299823,"ORS","OR4S","OR4",4.31842316764616,30.5,172.041666666701,1.7,"16","ok"
"94",105,"YRU1",42541.0416666667,1.7,29.9,30.5,1067.6,26.5,"1606",2016-06-21,2.7876597835563,7.22477786104286,0.0913986814280754,"YR","YRU","YRU",7.22477786104286,30.5,172.041666666701,1.7,"16","ok"
"95",105,"YRU2",42541.0416666667,1.7,29.9,30.5,1067.6,26.5,"1606",2016-06-21,2.6965661612736,13.108008109951,0.088412005287659,"YR","YRU","YRU",13.108008109951,30.5,172.041666666701,1.7,"16","ok"
"96",105,"YRU3",42541.0416666667,1.7,29.9,30.5,1067.6,26.5,"1606",2016-06-21,3.5322293130605,25.0586944156451,0.115810797149525,"YR","YRU","YRU",25.0586944156451,30.5,172.041666666701,1.7,"16","ok"
"97",106,"M21",42542.4111111111,NA,1.6,NA,NA,NA,"1606",2016-06-22,NA,NA,NA,"M","M2","M2",NA,NA,173.411111111098,NA,"16",NA
"98",106,"M22",42542.4111111111,NA,1.6,NA,NA,NA,"1606",2016-06-22,NA,NA,NA,"M","M2","M2",NA,NA,173.411111111098,NA,"16",NA
"99",106,"M23",42542.4111111111,NA,1.6,NA,NA,NA,"1606",2016-06-22,NA,NA,NA,"M","M2","M2",NA,NA,173.411111111098,NA,"16",NA
"100",106,"OR4I1",42542.4111111111,NA,1.6,NA,NA,NA,"1606",2016-06-22,NA,NA,NA,"ORI","OR4I","OR4",NA,NA,173.411111111098,NA,"16",NA
"101",106,"OR4I2",42542.4111111111,NA,1.6,NA,NA,NA,"1606",2016-06-22,NA,NA,NA,"ORI","OR4I","OR4",NA,NA,173.411111111098,NA,"16",NA
"102",106,"OR4I3",42542.4111111111,NA,1.6,NA,NA,NA,"1606",2016-06-22,NA,NA,NA,"ORI","OR4I","OR4",NA,NA,173.411111111098,NA,"16",NA
"103",106,"OR4S1",42542.4111111111,NA,1.6,NA,NA,NA,"1606",2016-06-22,NA,NA,NA,"ORS","OR4S","OR4",NA,NA,173.411111111098,NA,"16",NA
"104",106,"OR4S2",42542.4111111111,NA,1.6,NA,NA,NA,"1606",2016-06-22,NA,NA,NA,"ORS","OR4S","OR4",NA,NA,173.411111111098,NA,"16",NA
"105",106,"OR4S3",42542.4111111111,NA,1.6,NA,NA,NA,"1606",2016-06-22,NA,NA,NA,"ORS","OR4S","OR4",NA,NA,173.411111111098,NA,"16",NA
"106",106,"YRU1",42542.4111111111,NA,1.6,NA,NA,NA,"1606",2016-06-22,NA,NA,NA,"YR","YRU","YRU",NA,NA,173.411111111098,NA,"16",NA
"107",106,"YRU2",42542.4111111111,NA,1.6,NA,NA,NA,"1606",2016-06-22,NA,NA,NA,"YR","YRU","YRU",NA,NA,173.411111111098,NA,"16",NA
"108",106,"YRU3",42542.4111111111,NA,1.6,NA,NA,NA,"1606",2016-06-22,NA,NA,NA,"YR","YRU","YRU",NA,NA,173.411111111098,NA,"16",NA
"109",107,"M21",42543.2375,12.1,3.2,4.8,33.2,18.2,"1606",2016-06-23,0.11122787508139,NA,0.0231724739752896,"M","M2","M2",NA,4.8,174.237500000003,12.1,"16","ok"
"110",107,"M22",42543.2375,12.1,3.2,4.8,33.2,18.2,"1606",2016-06-23,0.069625571202259,NA,0.014505327333804,"M","M2","M2",NA,4.8,174.237500000003,12.1,"16","ok"
"111",107,"M23",42543.2375,12.1,3.2,4.8,33.2,18.2,"1606",2016-06-23,0.069625571202259,NA,0.014505327333804,"M","M2","M2",NA,4.8,174.237500000003,12.1,"16","ok"
"112",107,"OR4I1",42543.2375,12.1,3.2,4.8,33.2,18.2,"1606",2016-06-23,0,NA,0,"ORI","OR4I","OR4",NA,4.8,174.237500000003,12.1,"16","ok"
"113",107,"OR4I2",42543.2375,12.1,3.2,4.8,33.2,18.2,"1606",2016-06-23,0.069625571202259,NA,0.014505327333804,"ORI","OR4I","OR4",NA,4.8,174.237500000003,12.1,"16","ok"
"114",107,"OR4I3",42543.2375,12.1,3.2,4.8,33.2,18.2,"1606",2016-06-23,0.028037295012312,NA,0.005841103127565,"ORI","OR4I","OR4",NA,4.8,174.237500000003,12.1,"16","ok"
"115",107,"OR4S1",42543.2375,12.1,3.2,4.8,33.2,18.2,"1606",2016-06-23,0.028037295012312,NA,0.005841103127565,"ORS","OR4S","OR4",NA,4.8,174.237500000003,12.1,"16","ok"
"116",107,"OR4S2",42543.2375,12.1,3.2,4.8,33.2,18.2,"1606",2016-06-23,0.069625571202259,NA,0.014505327333804,"ORS","OR4S","OR4",NA,4.8,174.237500000003,12.1,"16","ok"
"117",107,"OR4S3",42543.2375,12.1,3.2,4.8,33.2,18.2,"1606",2016-06-23,0.028037295012312,NA,0.005841103127565,"ORS","OR4S","OR4",NA,4.8,174.237500000003,12.1,"16","ok"
"118",107,"YRU1",42543.2375,12.1,3.2,4.8,33.2,18.2,"1606",2016-06-23,0.028037295012312,NA,0.005841103127565,"YR","YRU","YRU",NA,4.8,174.237500000003,12.1,"16","ok"
"119",107,"YRU2",42543.2375,12.1,3.2,4.8,33.2,18.2,"1606",2016-06-23,0,NA,0,"YR","YRU","YRU",NA,4.8,174.237500000003,12.1,"16","ok"
"120",107,"YRU3",42543.2375,12.1,3.2,4.8,33.2,18.2,"1606",2016-06-23,0.069625571202259,NA,0.014505327333804,"YR","YRU","YRU",NA,4.8,174.237500000003,12.1,"16","ok"
"121",108,"M21",42545.4479166667,NA,3.2,NA,NA,NA,"1606",2016-06-25,NA,NA,NA,"M","M2","M2",NA,NA,176.447916666701,NA,"16",NA
"122",108,"M22",42545.4479166667,NA,3.2,NA,NA,NA,"1606",2016-06-25,NA,NA,NA,"M","M2","M2",NA,NA,176.447916666701,NA,"16",NA
"123",108,"M23",42545.4479166667,NA,3.2,NA,NA,NA,"1606",2016-06-25,NA,NA,NA,"M","M2","M2",NA,NA,176.447916666701,NA,"16",NA
"124",108,"OR4I1",42545.4479166667,NA,3.2,NA,NA,NA,"1606",2016-06-25,NA,NA,NA,"ORI","OR4I","OR4",NA,NA,176.447916666701,NA,"16",NA
"125",108,"OR4I2",42545.4479166667,NA,3.2,NA,NA,NA,"1606",2016-06-25,NA,NA,NA,"ORI","OR4I","OR4",NA,NA,176.447916666701,NA,"16",NA
"126",108,"OR4I3",42545.4479166667,NA,3.2,NA,NA,NA,"1606",2016-06-25,NA,NA,NA,"ORI","OR4I","OR4",NA,NA,176.447916666701,NA,"16",NA
"127",108,"OR4S1",42545.4479166667,NA,3.2,NA,NA,NA,"1606",2016-06-25,NA,NA,NA,"ORS","OR4S","OR4",NA,NA,176.447916666701,NA,"16",NA
"128",108,"OR4S2",42545.4479166667,NA,3.2,NA,NA,NA,"1606",2016-06-25,NA,NA,NA,"ORS","OR4S","OR4",NA,NA,176.447916666701,NA,"16",NA
"129",108,"OR4S3",42545.4479166667,NA,3.2,NA,NA,NA,"1606",2016-06-25,NA,NA,NA,"ORS","OR4S","OR4",NA,NA,176.447916666701,NA,"16",NA
"130",108,"YRU1",42545.4479166667,NA,3.2,NA,NA,NA,"1606",2016-06-25,NA,NA,NA,"YR","YRU","YRU",NA,NA,176.447916666701,NA,"16",NA
"131",108,"YRU2",42545.4479166667,NA,3.2,NA,NA,NA,"1606",2016-06-25,NA,NA,NA,"YR","YRU","YRU",NA,NA,176.447916666701,NA,"16",NA
"132",108,"YRU3",42545.4479166667,NA,3.2,NA,NA,NA,"1606",2016-06-25,NA,NA,NA,"YR","YRU","YRU",NA,NA,176.447916666701,NA,"16",NA
"133",109,"M21",42545.5388888889,NA,0.2,NA,NA,NA,"1606",2016-06-25,NA,NA,NA,"M","M2","M2",NA,NA,176.538888888899,NA,"16",NA
"134",109,"M22",42545.5388888889,NA,0.2,NA,NA,NA,"1606",2016-06-25,NA,NA,NA,"M","M2","M2",NA,NA,176.538888888899,NA,"16",NA
"135",109,"M23",42545.5388888889,NA,0.2,NA,NA,NA,"1606",2016-06-25,NA,NA,NA,"M","M2","M2",NA,NA,176.538888888899,NA,"16",NA
"136",109,"OR4I1",42545.5388888889,NA,0.2,NA,NA,NA,"1606",2016-06-25,NA,NA,NA,"ORI","OR4I","OR4",NA,NA,176.538888888899,NA,"16",NA
"137",109,"OR4I2",42545.5388888889,NA,0.2,NA,NA,NA,"1606",2016-06-25,NA,NA,NA,"ORI","OR4I","OR4",NA,NA,176.538888888899,NA,"16",NA
"138",109,"OR4I3",42545.5388888889,NA,0.2,NA,NA,NA,"1606",2016-06-25,NA,NA,NA,"ORI","OR4I","OR4",NA,NA,176.538888888899,NA,"16",NA
"139",109,"OR4S1",42545.5388888889,NA,0.2,NA,NA,NA,"1606",2016-06-25,NA,NA,NA,"ORS","OR4S","OR4",NA,NA,176.538888888899,NA,"16",NA
"140",109,"OR4S2",42545.5388888889,NA,0.2,NA,NA,NA,"1606",2016-06-25,NA,NA,NA,"ORS","OR4S","OR4",NA,NA,176.538888888899,NA,"16",NA
"141",109,"OR4S3",42545.5388888889,NA,0.2,NA,NA,NA,"1606",2016-06-25,NA,NA,NA,"ORS","OR4S","OR4",NA,NA,176.538888888899,NA,"16",NA
"142",109,"YRU1",42545.5388888889,NA,0.2,NA,NA,NA,"1606",2016-06-25,NA,NA,NA,"YR","YRU","YRU",NA,NA,176.538888888899,NA,"16",NA
"143",109,"YRU2",42545.5388888889,NA,0.2,NA,NA,NA,"1606",2016-06-25,NA,NA,NA,"YR","YRU","YRU",NA,NA,176.538888888899,NA,"16",NA
"144",109,"YRU3",42545.5388888889,NA,0.2,NA,NA,NA,"1606",2016-06-25,NA,NA,NA,"YR","YRU","YRU",NA,NA,176.538888888899,NA,"16",NA
"145",11,"M21",42395.1180555556,5.4,5.5,5.5,114.8,13.8,"1601",2016-01-27,NA,NA,NA,"M","M2","M2",NA,5.5,26.1180555555984,5.4,"16",NA
"146",11,"M22",42395.1180555556,5.4,5.5,5.5,114.8,13.8,"1601",2016-01-27,NA,NA,NA,"M","M2","M2",NA,5.5,26.1180555555984,5.4,"16",NA
